"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.642065255E0,7.254391909E-3,1.426422596E-1,-1.175308228E-2
5.658056466E0,2.305868268E-2,1.350811124E-1,-9.099960327E-3
5.674017159E0,4.327574372E-2,1.118096113E-1,-8.908271790E-3
5.689977853E0,2.273726463E-2,1.227088571E-1,-2.552604675E-2
5.705969064E0,-2.194136381E-3,1.387552619E-1,-4.697513580E-2
5.721929757E0,1.556363702E-2,1.385123134E-1,-4.450321198E-2
5.737920968E0,3.816315532E-2,1.378211975E-1,-2.284336090E-2
5.753912179E0,-3.401637077E-3,1.248810291E-1,-2.751827240E-2
5.769903390E0,-8.447915316E-3,1.311557889E-1,-2.982997894E-2
5.785894601E0,4.094243050E-3,1.278353930E-1,-3.217411041E-2
5.801885812E0,-1.481258869E-2,1.438682079E-1,-2.254962921E-2
5.817877023E0,-9.692758322E-3,1.379994154E-1,-2.487277985E-2
5.833868234E0,-1.159113646E-2,1.438021064E-1,-5.111885071E-2
5.849798409E0,-4.231482744E-3,1.378072500E-1,-5.821323395E-2
5.865789620E0,1.200339198E-2,1.272090673E-1,-2.219581604E-2
5.881719796E0,9.479045868E-3,1.528874040E-1,-2.984046936E-3
5.897741525E0,2.378901839E-2,1.444317698E-1,-7.667541504E-3
5.913732736E0,5.300939083E-3,1.335775852E-1,-3.153514862E-2
5.929723947E0,-5.275875330E-3,1.113228798E-1,-2.914428711E-2
5.945745675E0,9.136795998E-4,1.112980247E-1,-4.356575012E-2
5.961706368E0,-6.008595228E-3,1.281663179E-1,-7.672309875E-3
5.977697579E0,-1.336038113E-3,1.328769326E-1,-5.075645447E-2
5.993719308E0,1.264125109E-2,1.232812405E-1,-2.679634094E-2
6.009649484E0,2.869993448E-2,1.235682368E-1,-1.960849762E-2
6.025640695E0,2.131721377E-2,1.404498816E-1,-5.312919617E-2
6.041570870E0,6.019443274E-3,1.332770586E-1,-4.840278625E-2
6.057592599E0,-6.669372320E-3,1.333168745E-1,-3.650474548E-2
6.073583810E0,-6.483733654E-3,1.405951977E-1,-6.074905396E-4
6.089544503E0,1.902097464E-2,1.353523135E-1,1.861763000E-2
